Longitude,Latitude,geometry
-124.27469804977162,32.63985476743303,POINT (-124.27469804977162 32.63985476743303)
-119.20246033297406,34.82864826912154,POINT (-119.20246033297406 34.82864826912154)
-114.63598719849736,38.417068464875356,POINT (-114.63598719849736 38.417068464875356)
-117.99910351194833,41.25202365698532,POINT (-117.99910351194833 41.25202365698532)
-117.21376055835611,33.20245607730027,POINT (-117.21376055835611 33.20245607730027)
-115.90600611037932,34.70507779705482,POINT (-115.90600611037932 34.70507779705482)
-117.4250793146382,34.574951662525734,POINT (-117.4250793146382 34.574951662525734)
-120.55302659270575,39.868891710642444,POINT (-120.55302659270575 39.868891710642444)
-117.73408826936004,39.343584617971594,POINT (-117.73408826936004 39.343584617971594)
-120.36548526639308,33.55337028819253,POINT (-120.36548526639308 33.55337028819253)
-120.64623147954039,39.85276205938798,POINT (-120.64623147954039 39.85276205938798)
-116.78847394003864,35.89045198525319,POINT (-116.78847394003864 35.89045198525319)
-117.73331488606338,35.93214704216948,POINT (-117.73331488606338 35.93214704216948)
-122.57853563568057,38.541466301530754,POINT (-122.57853563568057 38.541466301530754)
-123.86226953820028,41.46479682067022,POINT (-123.86226953820028 41.46479682067022)
-120.85170356336621,39.83756223401552,POINT (-120.85170356336621 39.83756223401552)
-120.91522574185794,34.08234722853745,POINT (-120.91522574185794 34.08234722853745)
-121.92755807249702,40.81586044331219,POINT (-121.92755807249702 40.81586044331219)
-118.74367137116653,34.18882076694974,POINT (-118.74367137116653 34.18882076694974)
-117.18010417219291,39.06212321074689,POINT (-117.18010417219291 39.06212321074689)
-121.71592393467398,41.816311166361174,POINT (-121.71592393467398 41.816311166361174)
-116.27094166346815,39.88622504381665,POINT (-116.27094166346815 39.88622504381665)
-123.24993977343343,34.510291756917184,POINT (-123.24993977343343 34.510291756917184)
-118.99158543110497,40.52315058027342,POINT (-118.99158543110497 40.52315058027342)
-120.31525503405454,33.54033495693921,POINT (-120.31525503405454 33.54033495693921)
-119.47918662768244,32.66160529479999,POINT (-119.47918662768244 32.66160529479999)
-123.48838312217444,37.39358678445785,POINT (-123.48838312217444 37.39358678445785)
-122.24278386190417,33.230285705212786,POINT (-122.24278386190417 33.230285705212786)
-117.27140689922489,38.0332885873787,POINT (-117.27140689922489 38.0332885873787)
-123.31843313484194,40.637057107849394,POINT (-123.31843313484194 40.637057107849394)
-117.35423534520687,38.67542321381246,POINT (-117.35423534520687 38.67542321381246)
-124.14298218652235,35.53716629511561,POINT (-124.14298218652235 35.53716629511561)
-120.74073604875086,36.97939313490142,POINT (-120.74073604875086 36.97939313490142)
-114.8401004229679,32.72228928838485,POINT (-114.8401004229679 32.72228928838485)
-123.99624107281751,37.10431347231207,POINT (-123.99624107281751 37.10431347231207)
-121.87565369898911,41.12647301526039,POINT (-121.87565369898911 41.12647301526039)
-119.59197130821121,38.17347511134256,POINT (-119.59197130821121 38.17347511134256)
-123.16517050320333,40.53213121232805,POINT (-123.16517050320333 40.53213121232805)
-121.32770021597302,33.763019075426875,POINT (-121.32770021597302 33.763019075426875)
-121.23716029034678,39.71781830106149,POINT (-121.23716029034678 39.71781830106149)
-122.5432475059854,38.51313156206079,POINT (-122.5432475059854 38.51313156206079)
-123.14109992842053,39.27916964760247,POINT (-123.14109992842053 39.27916964760247)
-121.10924243210505,39.686967239571125,POINT (-121.10924243210505 39.686967239571125)
-121.24914950941874,38.67239522614698,POINT (-121.24914950941874 38.67239522614698)
-118.6696097513703,39.96907321477975,POINT (-118.6696097513703 39.96907321477975)
-122.97108004821563,39.75223117047456,POINT (-122.97108004821563 39.75223117047456)
-118.89347488733573,33.61059015600204,POINT (-118.89347488733573 33.61059015600204)
-119.24158720121878,36.1687510614551,POINT (-119.24158720121878 36.1687510614551)
-114.38590796518379,37.608267291523894,POINT (-114.38590796518379 37.608267291523894)
-122.6747229756526,40.29281558291717,POINT (-122.6747229756526 40.29281558291717)
-119.88243001253808,38.79383827316838,POINT (-119.88243001253808 38.79383827316838)
-123.74543474567788,39.495591626332434,POINT (-123.74543474567788 39.495591626332434)
-115.44482355119716,33.531633224545345,POINT (-115.44482355119716 33.531633224545345)
-118.78809867581447,40.449492986725744,POINT (-118.78809867581447 40.449492986725744)
-123.38212886321665,35.46284593116354,POINT (-123.38212886321665 35.46284593116354)
-123.26298277061433,42.00502367439489,POINT (-123.26298277061433 42.00502367439489)
-123.67007806077044,33.46380961346644,POINT (-123.67007806077044 33.46380961346644)
-123.47532914253897,37.744979861832604,POINT (-123.47532914253897 37.744979861832604)
-117.1726219418464,36.71466627336013,POINT (-117.1726219418464 36.71466627336013)
-117.14722067446927,36.99152963050186,POINT (-117.14722067446927 36.99152963050186)
-119.71866012197357,36.65445720052728,POINT (-119.71866012197357 36.65445720052728)
-116.55211555669366,39.70917648965992,POINT (-116.55211555669366 39.70917648965992)
-120.16685052979872,35.63980296657795,POINT (-120.16685052979872 35.63980296657795)
-124.01866786816616,41.92075585628016,POINT (-124.01866786816616 41.92075585628016)
-121.05415299594118,40.89400282921625,POINT (-121.05415299594118 40.89400282921625)
-114.22940677785213,41.76353574642506,POINT (-114.22940677785213 41.76353574642506)
-120.31129320101961,37.30437180220525,POINT (-120.31129320101961 37.30437180220525)
-122.19710009505907,35.096172371392555,POINT (-122.19710009505907 35.096172371392555)
-118.94962972940905,35.14417443041099,POINT (-118.94962972940905 35.14417443041099)
-118.82228620095387,36.94448003594638,POINT (-118.82228620095387 36.94448003594638)
-118.96870699745512,36.1153945646079,POINT (-118.96870699745512 36.1153945646079)
-123.8682809179774,39.21687177681802,POINT (-123.8682809179774 39.21687177681802)
-123.83311686272577,36.3804689652913,POINT (-123.83311686272577 36.3804689652913)
-123.64185990106027,41.57391738050076,POINT (-123.64185990106027 41.57391738050076)
-116.65967108936663,36.265841126761195,POINT (-116.65967108936663 36.265841126761195)
-119.18126167116297,36.547223813406376,POINT (-119.18126167116297 36.547223813406376)
-115.81792015535514,37.87458165021651,POINT (-115.81792015535514 37.87458165021651)
-121.36201127735261,33.768795646900244,POINT (-121.36201127735261 33.768795646900244)
-114.13147943120984,34.912879208360664,POINT (-114.13147943120984 34.912879208360664)
-117.7019935995779,38.110189219116556,POINT (-117.7019935995779 38.110189219116556)
-115.50882930772494,33.0725287116557,POINT (-115.50882930772494 33.0725287116557)
-122.02530108479046,36.323224480337,POINT (-122.02530108479046 36.323224480337)
-117.41155817065527,34.15288909243049,POINT (-117.41155817065527 34.15288909243049)
-117.3216188523895,33.12583512840461,POINT (-117.3216188523895 33.12583512840461)
-115.607094950169,41.78373244785467,POINT (-115.607094950169 41.78373244785467)
-124.12783807906274,41.471816545078596,POINT (-124.12783807906274 41.471816545078596)
-117.36364755688528,40.94598030238056,POINT (-117.36364755688528 40.94598030238056)
-120.48542079031623,40.922993684964865,POINT (-120.48542079031623 40.922993684964865)
-114.98721824890758,41.705901114630265,POINT (-114.98721824890758 41.705901114630265)
-119.99624487012333,33.51592337929865,POINT (-119.99624487012333 33.51592337929865)
-118.94012260496373,38.04426700394109,POINT (-118.94012260496373 38.04426700394109)
-115.18981371221527,36.60986443428445,POINT (-115.18981371221527 36.60986443428445)
-116.13259658048949,35.61478164970565,POINT (-116.13259658048949 35.61478164970565)
-114.84494993685561,41.526861759128984,POINT (-114.84494993685561 41.526861759128984)
-117.25275472246183,33.765495378898365,POINT (-117.25275472246183 33.765495378898365)
-122.44312228038783,41.60888690923225,POINT (-122.44312228038783 41.60888690923225)
-114.7864456661841,36.74096486328253,POINT (-114.7864456661841 36.74096486328253)
-117.69499277222711,36.10780050132862,POINT (-117.69499277222711 36.10780050132862)
-122.87972660742108,32.75991517664463,POINT (-122.87972660742108 32.75991517664463)
-119.15500648694018,34.70061644788698,POINT (-119.15500648694018 34.70061644788698)
-123.86124810226804,33.354236986434046,POINT (-123.86124810226804 33.354236986434046)
-120.01101048199526,36.314671071338466,POINT (-120.01101048199526 36.314671071338466)
-115.39518831074474,40.958414859452525,POINT (-115.39518831074474 40.958414859452525)
-118.5388404483009,33.0772139251575,POINT (-118.5388404483009 33.0772139251575)
-122.96176298907739,41.2519163704037,POINT (-122.96176298907739 41.2519163704037)
-122.40519989242124,40.73050057097901,POINT (-122.40519989242124 40.73050057097901)
-120.60192112075318,39.19608472539281,POINT (-120.60192112075318 39.19608472539281)
-114.8163210832966,38.52401537574736,POINT (-114.8163210832966 38.52401537574736)
-120.13685370382436,36.00056339129197,POINT (-120.13685370382436 36.00056339129197)
-115.05423021746296,36.363629835776194,POINT (-115.05423021746296 36.363629835776194)
-118.94895112403547,36.33904669213895,POINT (-118.94895112403547 36.33904669213895)
-118.55717941177848,34.024336049223585,POINT (-118.55717941177848 34.024336049223585)
-116.57206304309877,35.40247749841471,POINT (-116.57206304309877 35.40247749841471)
-116.35914605720296,34.07307163109248,POINT (-116.35914605720296 34.07307163109248)
-123.08580909262943,38.31913299473372,POINT (-123.08580909262943 38.31913299473372)
-123.9144709751541,37.73070621218414,POINT (-123.9144709751541 37.73070621218414)
-123.80385894604986,37.27088307963767,POINT (-123.80385894604986 37.27088307963767)
-123.90626128138538,37.98709705272161,POINT (-123.90626128138538 37.98709705272161)
-117.05339797909967,41.75552287583086,POINT (-117.05339797909967 41.75552287583086)
-116.26011817462016,36.63688349487559,POINT (-116.26011817462016 36.63688349487559)
-117.39127248864632,39.73288991574615,POINT (-117.39127248864632 39.73288991574615)
-114.77192087468792,35.03877318580605,POINT (-114.77192087468792 35.03877318580605)
-120.3273811886415,33.57567702488524,POINT (-120.3273811886415 33.57567702488524)
-119.04402927323628,40.5780641432643,POINT (-119.04402927323628 40.5780641432643)
-120.22466870444924,39.72605854607859,POINT (-120.22466870444924 39.72605854607859)
-123.05611794819464,35.71879026799988,POINT (-123.05611794819464 35.71879026799988)
-117.8464752487884,33.50579413816642,POINT (-117.8464752487884 33.50579413816642)
-115.29998220136946,32.843877283283994,POINT (-115.29998220136946 32.843877283283994)
-118.01658157607278,39.70896496924529,POINT (-118.01658157607278 39.70896496924529)
-120.00201376864706,38.71720627658932,POINT (-120.00201376864706 38.71720627658932)
-122.39804252069587,38.156382276711,POINT (-122.39804252069587 38.156382276711)
-122.46371622404038,39.75595708009482,POINT (-122.46371622404038 39.75595708009482)
-115.5721315338498,41.66922140900001,POINT (-115.5721315338498 41.66922140900001)
-124.394391711589,40.29622740347559,POINT (-124.394391711589 40.29622740347559)
-119.25815830546496,39.1297554351825,POINT (-119.25815830546496 39.1297554351825)
-122.35810458097889,41.42165593251155,POINT (-122.35810458097889 41.42165593251155)
-114.3334727484741,33.49223206175161,POINT (-114.3334727484741 33.49223206175161)
-117.56172079164035,33.37971243873982,POINT (-117.56172079164035 33.37971243873982)
-120.10729079345195,38.27665013942082,POINT (-120.10729079345195 38.27665013942082)
-114.15186178132409,35.358876780273704,POINT (-114.15186178132409 35.358876780273704)
-122.47291667471202,38.42118422379622,POINT (-122.47291667471202 38.42118422379622)
-121.61426429816058,36.35477083472731,POINT (-121.61426429816058 36.35477083472731)
-119.01145414486999,41.87088894887549,POINT (-119.01145414486999 41.87088894887549)
-119.69115830863971,41.37220971893987,POINT (-119.69115830863971 41.37220971893987)
-121.84911799803392,38.08226438699142,POINT (-121.84911799803392 38.08226438699142)
-121.17618509119822,35.45911216530128,POINT (-121.17618509119822 35.45911216530128)
-122.39237692488761,40.19792018019197,POINT (-122.39237692488761 40.19792018019197)
-119.39615830682362,32.63989705027002,POINT (-119.39615830682362 32.63989705027002)
-117.82653582899036,32.56113042519955,POINT (-117.82653582899036 32.56113042519955)
-121.37258749885592,37.95945511148486,POINT (-121.37258749885592 37.95945511148486)
-121.03019760419393,37.759938868424015,POINT (-121.03019760419393 37.759938868424015)
-124.03993564383288,39.012248789742394,POINT (-124.03993564383288 39.012248789742394)
-120.65330502943277,36.30342112824242,POINT (-120.65330502943277 36.30342112824242)
-119.8131702988843,41.112374143974385,POINT (-119.8131702988843 41.112374143974385)
-114.89135144026713,33.8336099202522,POINT (-114.89135144026713 33.8336099202522)
-122.20156328551464,34.605497880220014,POINT (-122.20156328551464 34.605497880220014)
-121.54374821432774,36.978144733047074,POINT (-121.54374821432774 36.978144733047074)
-121.30974628334648,35.038757056000065,POINT (-121.30974628334648 35.038757056000065)
-119.99637078810362,36.65623503440919,POINT (-119.99637078810362 36.65623503440919)
-122.47805613294287,39.86296013801103,POINT (-122.47805613294287 39.86296013801103)
-123.16336698861669,38.87672902455124,POINT (-123.16336698861669 38.87672902455124)
-121.6600025186226,39.398953830151406,POINT (-121.6600025186226 39.398953830151406)
-117.94407046117554,36.66084080677777,POINT (-117.94407046117554 36.66084080677777)
-114.67579775697503,38.941750493401486,POINT (-114.67579775697503 38.941750493401486)
-116.84499122224517,40.35170453076477,POINT (-116.84499122224517 40.35170453076477)
-120.47447630893944,38.59959730249883,POINT (-120.47447630893944 38.59959730249883)
-122.597420343433,36.123147595947486,POINT (-122.597420343433 36.123147595947486)
-119.69835355785894,39.140144207301745,POINT (-119.69835355785894 39.140144207301745)
-114.38084603301249,34.647608297774354,POINT (-114.38084603301249 34.647608297774354)
-114.95028091286203,34.950474919357774,POINT (-114.95028091286203 34.950474919357774)
-122.29545908676783,34.33930039985383,POINT (-122.29545908676783 34.33930039985383)
-121.74211276815483,39.13457778916193,POINT (-121.74211276815483 39.13457778916193)
-117.2893033138707,37.77022649113932,POINT (-117.2893033138707 37.77022649113932)
-120.9954711757356,33.92162645927221,POINT (-120.9954711757356 33.92162645927221)
-123.96125363750926,33.643638391593505,POINT (-123.96125363750926 33.643638391593505)
-121.83495863025277,32.61608920226096,POINT (-121.83495863025277 32.61608920226096)
-117.03930713365394,38.85747631291746,POINT (-117.03930713365394 38.85747631291746)
-119.12829203147407,37.64632753451512,POINT (-119.12829203147407 37.64632753451512)
-115.19417416099512,37.22642891297212,POINT (-115.19417416099512 37.22642891297212)
-116.86458653552783,38.61889549750845,POINT (-116.86458653552783 38.61889549750845)
-114.30209365009601,41.24945140651159,POINT (-114.30209365009601 41.24945140651159)
-118.16173427075519,34.57343154426751,POINT (-118.16173427075519 34.57343154426751)
-121.5247470807929,35.3340134607452,POINT (-121.5247470807929 35.3340134607452)
-116.10183137922644,40.02780461664338,POINT (-116.10183137922644 40.02780461664338)
-119.67628935654714,33.7612149032186,POINT (-119.67628935654714 33.7612149032186)
-119.47429597178717,34.668817572256174,POINT (-119.47429597178717 34.668817572256174)
-119.15409841038715,39.433093314283454,POINT (-119.15409841038715 39.433093314283454)
-120.12782143565038,39.98001011711701,POINT (-120.12782143565038 39.98001011711701)
-119.85838802733514,35.35622963403943,POINT (-119.85838802733514 35.35622963403943)
-123.45545519476089,40.76025831597212,POINT (-123.45545519476089 40.76025831597212)
-117.02908332934017,38.028280937454326,POINT (-117.02908332934017 38.028280937454326)
-122.05787726134584,36.72189759399584,POINT (-122.05787726134584 36.72189759399584)
-124.28776324325645,32.68317057221865,POINT (-124.28776324325645 32.68317057221865)
-116.31506573208067,38.433847374649005,POINT (-116.31506573208067 38.433847374649005)
-116.46247117247287,33.401410371416404,POINT (-116.46247117247287 33.401410371416404)
-121.25250038892018,40.92972769018801,POINT (-121.25250038892018 40.92972769018801)
-118.25093768469193,34.53398539275685,POINT (-118.25093768469193 34.53398539275685)
-119.34998974737053,33.11312349112279,POINT (-119.34998974737053 33.11312349112279)
-121.72622469446486,36.459284197532625,POINT (-121.72622469446486 36.459284197532625)
-118.2916184098807,36.75640883638354,POINT (-118.2916184098807 36.75640883638354)
-116.80679964695028,35.490482324902516,POINT (-116.80679964695028 35.490482324902516)
-115.75543279509131,41.468879232601864,POINT (-115.75543279509131 41.468879232601864)
-118.81802528161728,39.25007949577833,POINT (-118.81802528161728 39.25007949577833)
-116.06273384968169,39.65096381627485,POINT (-116.06273384968169 39.65096381627485)
-116.34565062637515,39.994832501975644,POINT (-116.34565062637515 39.994832501975644)
-122.79916435046394,39.702179774077486,POINT (-122.79916435046394 39.702179774077486)
-114.7029897534146,37.34355650002607,POINT (-114.7029897534146 37.34355650002607)
-123.20089250540538,37.516511313865934,POINT (-123.20089250540538 37.516511313865934)
-114.38698595649069,33.727729714646536,POINT (-114.38698595649069 33.727729714646536)
-114.80959310272449,35.71245085535526,POINT (-114.80959310272449 35.71245085535526)
-122.99901583988182,35.72628474136345,POINT (-122.99901583988182 35.72628474136345)
-121.9158400298849,35.63017337882538,POINT (-121.9158400298849 35.63017337882538)
-117.18600292005733,41.86608138978757,POINT (-117.18600292005733 41.86608138978757)
-123.72477461088073,40.779884613109516,POINT (-123.72477461088073 40.779884613109516)
-121.38217947105466,36.46228439909632,POINT (-121.38217947105466 36.46228439909632)
-118.3158508952196,35.524621144284815,POINT (-118.3158508952196 35.524621144284815)
-118.92330565594273,33.70474611710135,POINT (-118.92330565594273 33.70474611710135)
-117.27817280565174,35.064864810859326,POINT (-117.27817280565174 35.064864810859326)
-121.03867659093655,41.9751122803586,POINT (-121.03867659093655 41.9751122803586)
-117.85588500140481,34.34693435419641,POINT (-117.85588500140481 34.34693435419641)
-117.90143256381789,33.525486812541324,POINT (-117.90143256381789 33.525486812541324)
-117.45945536796542,40.98320426440238,POINT (-117.45945536796542 40.98320426440238)
-115.51826243657432,35.774944976049134,POINT (-115.51826243657432 35.774944976049134)
-115.62999407772426,41.39459010507657,POINT (-115.62999407772426 41.39459010507657)
-124.01431998805616,37.20588168767714,POINT (-124.01431998805616 37.20588168767714)
-115.2966482715953,32.84055853418874,POINT (-115.2966482715953 32.84055853418874)
-123.24214251855801,37.68843347075057,POINT (-123.24214251855801 37.68843347075057)
-119.45199447099533,38.947551675210406,POINT (-119.45199447099533 38.947551675210406)
-119.77211427486935,41.036635904224426,POINT (-119.77211427486935 41.036635904224426)
-117.13246380255683,37.522222463819425,POINT (-117.13246380255683 37.522222463819425)
-123.90088197383356,40.14796610966213,POINT (-123.90088197383356 40.14796610966213)
-122.32186313864058,36.63852858514367,POINT (-122.32186313864058 36.63852858514367)
-119.05449981552655,33.57682414836931,POINT (-119.05449981552655 33.57682414836931)
-117.18786146317616,38.98873995232562,POINT (-117.18786146317616 38.98873995232562)
-121.64104141547205,35.15123691910262,POINT (-121.64104141547205 35.15123691910262)
-121.35756504209586,41.62848731759287,POINT (-121.35756504209586 41.62848731759287)
-120.35041711509695,41.445675544212286,POINT (-120.35041711509695 41.445675544212286)
-123.39098641811806,34.54708145071218,POINT (-123.39098641811806 34.54708145071218)
-114.51712996525461,38.64561946767304,POINT (-114.51712996525461 38.64561946767304)
-115.87624970412224,34.1210440107698,POINT (-115.87624970412224 34.1210440107698)
-115.67456976135388,34.15288767746215,POINT (-115.67456976135388 34.15288767746215)
-121.94413397554526,36.95693470345378,POINT (-121.94413397554526 36.95693470345378)
-123.24712293646765,40.35408491785124,POINT (-123.24712293646765 40.35408491785124)
-116.32762228860268,39.65810813924898,POINT (-116.32762228860268 39.65810813924898)
-122.95087677649579,39.41760195296775,POINT (-122.95087677649579 39.41760195296775)
-115.59674684587316,38.14011136865737,POINT (-115.59674684587316 38.14011136865737)
-124.28051460155656,32.99414678640619,POINT (-124.28051460155656 32.99414678640619)
-115.8604121035956,36.60901947683208,POINT (-115.8604121035956 36.60901947683208)
-122.62104958127324,34.4460973513899,POINT (-122.62104958127324 34.4460973513899)
-117.77582060579755,41.69388843930186,POINT (-117.77582060579755 41.69388843930186)
-117.14935187768097,33.247663889983016,POINT (-117.14935187768097 33.247663889983016)
-115.77069876349519,36.79569178651426,POINT (-115.77069876349519 36.79569178651426)
-118.74199653219101,33.40711522400617,POINT (-118.74199653219101 33.40711522400617)
-117.79045158571513,37.83916582434221,POINT (-117.79045158571513 37.83916582434221)
-122.44438218888457,34.88156185910446,POINT (-122.44438218888457 34.88156185910446)
-124.36051607121645,33.656675851532746,POINT (-124.36051607121645 33.656675851532746)
-116.65325126189974,38.32487113947772,POINT (-116.65325126189974 38.32487113947772)
-123.83887921994993,34.28592903430204,POINT (-123.83887921994993 34.28592903430204)
-120.42922935047787,40.93394627986459,POINT (-120.42922935047787 40.93394627986459)
-115.11682452788489,38.52809756009425,POINT (-115.11682452788489 38.52809756009425)
-120.54103905189777,34.4570889833618,POINT (-120.54103905189777 34.4570889833618)
-115.63364253981717,35.593207591200084,POINT (-115.63364253981717 35.593207591200084)
-122.45247384842749,35.077785456045376,POINT (-122.45247384842749 35.077785456045376)
-120.03624528159409,37.32574482270086,POINT (-120.03624528159409 37.32574482270086)
-120.82180079860099,38.10121051190886,POINT (-120.82180079860099 38.10121051190886)
-121.46822006364319,40.03901193647521,POINT (-121.46822006364319 40.03901193647521)
-123.96131852746171,36.39585839089722,POINT (-123.96131852746171 36.39585839089722)
-119.82156407872222,33.72757425759737,POINT (-119.82156407872222 33.72757425759737)
-117.9008847631802,37.11777366152206,POINT (-117.9008847631802 37.11777366152206)
-122.39796430669679,34.23262520191718,POINT (-122.39796430669679 34.23262520191718)
-118.73515122158284,34.85680836396016,POINT (-118.73515122158284 34.85680836396016)
-114.66174046143104,34.36451743643249,POINT (-114.66174046143104 34.36451743643249)
-119.9683673097903,40.038422630620914,POINT (-119.9683673097903 40.038422630620914)
-116.79050590516741,35.19132043759922,POINT (-116.79050590516741 35.19132043759922)
-120.83729011945445,34.288663376639335,POINT (-120.83729011945445 34.288663376639335)
-117.64215990256191,34.608106120175286,POINT (-117.64215990256191 34.608106120175286)
-121.26349351433258,37.812583885715185,POINT (-121.26349351433258 37.812583885715185)
-119.98352152479363,33.51266572931747,POINT (-119.98352152479363 33.51266572931747)
-115.78780841360987,33.36626750899277,POINT (-115.78780841360987 33.36626750899277)
-118.48266297220623,33.88442802174445,POINT (-118.48266297220623 33.88442802174445)
-122.02211407388714,40.2563276625175,POINT (-122.02211407388714 40.2563276625175)
-120.17289312667847,32.95170795960192,POINT (-120.17289312667847 32.95170795960192)
-122.08594275525701,34.05913343770129,POINT (-122.08594275525701 34.05913343770129)
-123.89510036538137,38.16887602806685,POINT (-123.89510036538137 38.16887602806685)
-121.72336287486937,34.69685058527261,POINT (-121.72336287486937 34.69685058527261)
-116.25331708139083,35.00145931548134,POINT (-116.25331708139083 35.00145931548134)
-123.41359315848892,34.06443613108641,POINT (-123.41359315848892 34.06443613108641)
-117.86243804981446,36.484574118792004,POINT (-117.86243804981446 36.484574118792004)
-123.55401315575497,37.89378097139416,POINT (-123.55401315575497 37.89378097139416)
-116.70662128740327,41.00956130367517,POINT (-116.70662128740327 41.00956130367517)
-116.79893700416142,38.68729450244751,POINT (-116.79893700416142 38.68729450244751)
-114.790567400212,39.63492653738365,POINT (-114.790567400212 39.63492653738365)
-118.2347373658574,34.41376800406859,POINT (-118.2347373658574 34.41376800406859)
-121.22291189468606,39.775549590566705,POINT (-121.22291189468606 39.775549590566705)
-124.13117144402973,35.048772174441815,POINT (-124.13117144402973 35.048772174441815)
-121.8604730262278,35.11977604558853,POINT (-121.8604730262278 35.11977604558853)
-114.6051058802356,37.58506226427598,POINT (-114.6051058802356 37.58506226427598)
-119.3001209339455,33.572897797028666,POINT (-119.3001209339455 33.572897797028666)
-123.01106415047691,39.54234263362584,POINT (-123.01106415047691 39.54234263362584)
-123.33055938800801,37.90334443020568,POINT (-123.33055938800801 37.90334443020568)
-119.31765830033486,37.34896913467419,POINT (-119.31765830033486 37.34896913467419)
-118.64354843795692,37.4157868954684,POINT (-118.64354843795692 37.4157868954684)
-124.23000154919292,33.93830673333821,POINT (-124.23000154919292 33.93830673333821)
-115.94222803494046,35.1448588302277,POINT (-115.94222803494046 35.1448588302277)
-124.17944542936219,40.966035136181944,POINT (-124.17944542936219 40.966035136181944)
-114.76205059782765,34.79613803392669,POINT (-114.76205059782765 34.79613803392669)
-120.08133770916281,38.60831650059455,POINT (-120.08133770916281 38.60831650059455)
-119.87939091106026,33.28480438399611,POINT (-119.87939091106026 33.28480438399611)
-122.87770656466941,40.17001019433151,POINT (-122.87770656466941 40.17001019433151)
-114.50505853056191,34.57002700553833,POINT (-114.50505853056191 34.57002700553833)
-119.87563056852461,34.96261248382357,POINT (-119.87563056852461 34.96261248382357)
-116.87542551045091,32.975590363331584,POINT (-116.87542551045091 32.975590363331584)
-116.93131845796526,38.832872922946706,POINT (-116.93131845796526 38.832872922946706)
-115.48139618477873,37.74515249093574,POINT (-115.48139618477873 37.74515249093574)
-117.85925338575554,38.91382376071116,POINT (-117.85925338575554 38.91382376071116)
-114.6184487458126,34.00716696975084,POINT (-114.6184487458126 34.00716696975084)
-116.7807598777498,34.797448836722474,POINT (-116.7807598777498 34.797448836722474)
-121.517057172421,34.867049033324115,POINT (-121.517057172421 34.867049033324115)
-116.06259652195604,35.56905797357817,POINT (-116.06259652195604 35.56905797357817)
-119.35669813255267,38.25462796409961,POINT (-119.35669813255267 38.25462796409961)
-120.64190272410492,36.39327736790471,POINT (-120.64190272410492 36.39327736790471)
-123.29531714861399,35.9914439544745,POINT (-123.29531714861399 35.9914439544745)
-117.86733434067874,33.731514132292745,POINT (-117.86733434067874 33.731514132292745)
-115.19626279004785,36.48297590375259,POINT (-115.19626279004785 36.48297590375259)
-121.88835463952444,41.19738169260714,POINT (-121.88835463952444 41.19738169260714)
-119.20738993875435,38.04169651893228,POINT (-119.20738993875435 38.04169651893228)
-115.48929360482826,36.746525792903654,POINT (-115.48929360482826 36.746525792903654)
-115.84959497486206,41.79281069557901,POINT (-115.84959497486206 41.79281069557901)
-115.38382302384656,37.343718558199726,POINT (-115.38382302384656 37.343718558199726)
-122.99228215573228,37.74137370594299,POINT (-122.99228215573228 37.74137370594299)
-122.28931099917054,38.34982282361147,POINT (-122.28931099917054 38.34982282361147)
-115.90051338378198,37.07474254210423,POINT (-115.90051338378198 37.07474254210423)
-117.35721514459776,40.59028309662515,POINT (-117.35721514459776 40.59028309662515)
-115.94459672482873,39.218344678682755,POINT (-115.94459672482873 39.218344678682755)
-117.50504437176254,38.357311566280224,POINT (-117.50504437176254 38.357311566280224)
-119.30776291030705,33.057120052360595,POINT (-119.30776291030705 33.057120052360595)
-123.90519517686543,40.33593625409991,POINT (-123.90519517686543 40.33593625409991)
-114.84190277556779,36.46548451452639,POINT (-114.84190277556779 36.46548451452639)
-122.11714851772587,38.567582338680786,POINT (-122.11714851772587 38.567582338680786)
-118.59805254816462,41.070141044530224,POINT (-118.59805254816462 41.070141044530224)
-122.2330169401677,37.25734054271754,POINT (-122.2330169401677 37.25734054271754)
-119.69245963059069,36.72935032414658,POINT (-119.69245963059069 36.72935032414658)
-115.89739033221004,37.45633927219809,POINT (-115.89739033221004 37.45633927219809)
-120.16413564490422,34.288324276293416,POINT (-120.16413564490422 34.288324276293416)
-120.44489171058173,37.202011755734546,POINT (-120.44489171058173 37.202011755734546)
-122.06365777477805,35.42845079941545,POINT (-122.06365777477805 35.42845079941545)
-123.3065571856935,37.099891660681905,POINT (-123.3065571856935 37.099891660681905)
-115.25413127957779,37.186408529944295,POINT (-115.25413127957779 37.186408529944295)
-117.20517626243178,38.0944779037022,POINT (-117.20517626243178 38.0944779037022)
-123.28859704526465,41.21584561956818,POINT (-123.28859704526465 41.21584561956818)
-121.23613827480122,40.83120335550439,POINT (-121.23613827480122 40.83120335550439)
-122.31995424363554,38.048822111638195,POINT (-122.31995424363554 38.048822111638195)
-115.33544551250614,40.3726954270819,POINT (-115.33544551250614 40.3726954270819)
-120.39172399591692,39.815582366734624,POINT (-120.39172399591692 39.815582366734624)
-124.16756909452585,39.63763773330085,POINT (-124.16756909452585 39.63763773330085)
-122.42191510277925,36.09715960830473,POINT (-122.42191510277925 36.09715960830473)
-119.0433019826769,41.6369922381413,POINT (-119.0433019826769 41.6369922381413)
-121.88429019549326,33.264281477727444,POINT (-121.88429019549326 33.264281477727444)
